id_venta,producto,cantidad,precio_unitario,total,fecha
3126,Tablet,3,4032,12096,2025-01-06
3127,Teclado,3,724,2172,2025-06-10
3128,Impresora,4,845,3380,2025-03-17
3129,Mouse,2,1024,2048,2023-12-20
3130,Tablet,3,3480,10440,2025-03-17
3131,Tablet,4,396,1584,2024-06-26
3132,Impresora,4,992,3968,2025-02-10
3133,Tablet,1,4233,4233,2025-05-10
3134,Celular,4,3096,12384,2024-12-09
3135,Impresora,3,463,1389,2025-02-24
3136,Laptop,1,774,774,2024-07-31
3137,Auriculares,2,3624,7248,2025-05-11
3138,Monitor,2,4755,9510,2024-01-05
3139,Disco Duro,3,2191,6573,2024-05-25
3140,Memoria USB,3,2725,8175,2025-02-05
3141,Tablet,1,3485,3485,2023-09-22
3142,Laptop,1,2731,2731,2024-04-25
3143,Teclado,3,2427,7281,2024-10-06
3144,Teclado,3,642,1926,2023-09-18
3145,Memoria USB,2,1743,3486,2023-11-03
3146,Monitor,2,3342,6684,2023-11-27
3147,Tablet,2,1939,3878,2025-06-25
3148,Celular,3,938,2814,2024-08-02
3149,Memoria USB,4,4235,16940,2024-12-10
3150,Monitor,3,601,1803,2024-06-17
3151,Tablet,3,3901,11703,2024-06-16
3152,Laptop,2,1706,3412,2024-06-04
3153,Auriculares,3,3929,11787,2024-11-13
3154,Celular,1,2019,2019,2024-03-21
3155,Disco Duro,3,2731,8193,2023-11-06
3156,Teclado,3,420,1260,2024-09-26
3157,Mouse,3,3668,11004,2025-06-07
3158,Laptop,3,2648,7944,2023-09-25
3159,Teclado,4,1676,6704,2025-01-01
3160,Impresora,3,640,1920,2025-01-19
3161,Mouse,1,266,266,2024-07-15
3162,Teclado,1,3359,3359,2023-11-28
3163,Monitor,3,3030,9090,2024-08-22
3164,Celular,2,4739,9478,2025-08-20
3165,Teclado,4,2388,9552,2024-11-27
3166,Disco Duro,3,4014,12042,2023-09-19
3167,Auriculares,3,1859,5577,2025-08-04
3168,Monitor,3,2923,8769,2024-09-11
3169,Laptop,2,4415,8830,2024-05-21
3170,Laptop,2,4518,9036,2023-12-27
3171,Laptop,2,3711,7422,2024-03-11
3172,Laptop,4,3861,15444,2025-01-24
3173,Auriculares,1,4368,4368,2024-06-04
3174,Teclado,4,1412,5648,2024-11-14
3175,Tablet,2,3770,7540,2023-11-18
3176,Teclado,1,4275,4275,2024-07-05
3177,Impresora,1,3028,3028,2023-09-10
3178,Celular,2,4320,8640,2025-04-06
3179,Mouse,2,3358,6716,2023-12-07
3180,Tablet,4,3534,14136,2024-11-22
3181,Tablet,2,4973,9946,2024-06-28
3182,Teclado,1,779,779,2024-10-07
3183,Tablet,3,2788,8364,2025-05-07
3184,Memoria USB,2,3108,6216,2025-05-18
3185,Memoria USB,2,2135,4270,2025-01-01
3186,Impresora,4,4248,16992,2024-04-22
3187,Mouse,4,1743,6972,2025-07-12
3188,Disco Duro,2,2986,5972,2025-03-21
3189,Auriculares,1,449,449,2024-09-05
3190,Teclado,1,2375,2375,2025-01-18
3191,Auriculares,3,2479,7437,2024-03-16
3192,Disco Duro,2,4212,8424,2024-09-19
3193,Teclado,4,1738,6952,2023-09-12
3194,Teclado,1,1285,1285,2025-01-30
3195,Mouse,3,1328,3984,2024-07-30
3196,Auriculares,2,1070,2140,2025-08-09
3197,Memoria USB,1,3493,3493,2024-03-11
3198,Laptop,2,2269,4538,2023-12-20
3199,Auriculares,2,2829,5658,2025-06-01
3200,Celular,1,2941,2941,2024-09-14
3201,Celular,1,4696,4696,2025-02-09
3202,Teclado,1,4061,4061,2024-04-12
3203,Laptop,2,2437,4874,2025-05-16
3204,Monitor,2,552,1104,2025-04-15
3205,Disco Duro,3,918,2754,2024-07-07
3206,Impresora,4,2674,10696,2025-08-03
3207,Laptop,2,1489,2978,2024-02-18
3208,Impresora,4,2940,11760,2024-08-24
3209,Auriculares,1,1272,1272,2023-11-06
3210,Auriculares,2,789,1578,2025-06-01
3211,Impresora,3,853,2559,2025-06-02
3212,Disco Duro,3,2229,6687,2024-12-30
3213,Laptop,4,4669,18676,2025-01-25
3214,Monitor,1,3444,3444,2024-03-10
3215,Teclado,4,1111,4444,2024-08-02
3216,Mouse,1,1216,1216,2024-12-17
3217,Auriculares,3,3934,11802,2024-03-28
3218,Celular,4,1680,6720,2023-10-21
3219,Disco Duro,3,4674,14022,2025-06-11
3220,Mouse,3,280,840,2025-05-02
3221,Monitor,1,2284,2284,2025-02-22
3222,Tablet,4,4920,19680,2025-05-29
3223,Teclado,4,1205,4820,2024-03-30
3224,Auriculares,3,2469,7407,2025-01-05
3225,Teclado,3,3553,10659,2024-01-02
3226,Mouse,1,4390,4390,2023-10-14
3227,Teclado,2,4321,8642,2024-11-14
3228,Tablet,2,3364,6728,2023-10-23
3229,Mouse,3,886,2658,2023-09-14
3230,Auriculares,2,112,224,2023-10-05
3231,Laptop,2,3198,6396,2025-03-02
3232,Celular,2,1371,2742,2025-06-11
3233,Mouse,2,384,768,2025-08-19
3234,Memoria USB,3,4936,14808,2023-10-08
3235,Tablet,2,3738,7476,2023-09-15
3236,Mouse,2,1944,3888,2025-06-09
3237,Mouse,1,3115,3115,2023-11-19
3238,Memoria USB,3,2558,7674,2024-02-12
3239,Auriculares,4,1316,5264,2025-03-20
3240,Mouse,4,2296,9184,2023-12-19
3241,Celular,1,22,22,2025-06-20
3242,Teclado,1,3512,3512,2024-02-16
3243,Auriculares,3,1773,5319,2024-07-29
3244,Celular,4,930,3720,2025-03-12
3245,Auriculares,2,326,652,2023-10-20
3246,Celular,1,4251,4251,2024-11-02
3247,Tablet,4,4035,16140,2024-10-23
3248,Celular,3,1458,4374,2024-10-21
3249,Impresora,2,892,1784,2024-09-06
3250,Celular,3,1161,3483,2024-12-20
3251,Laptop,1,685,685,2024-02-23
3252,Laptop,4,228,912,2025-03-03
3253,Disco Duro,4,971,3884,2024-11-24
3254,Impresora,4,1077,4308,2023-12-02
3255,Impresora,4,4764,19056,2025-02-28
3256,Teclado,2,4742,9484,2023-09-06
3257,Impresora,2,4640,9280,2023-10-12
3258,Teclado,3,4028,12084,2024-06-26
3259,Disco Duro,2,1888,3776,2023-09-25
3260,Disco Duro,1,4884,4884,2025-05-19
3261,Tablet,1,791,791,2025-04-02
3262,Laptop,4,4855,19420,2025-05-18
3263,Celular,1,4050,4050,2024-03-14
3264,Celular,3,541,1623,2023-10-31
3265,Memoria USB,2,3375,6750,2024-04-08
3266,Memoria USB,2,1420,2840,2024-12-14
3267,Monitor,2,3758,7516,2025-02-05
3268,Auriculares,1,4363,4363,2023-12-08
3269,Tablet,2,3743,7486,2024-04-19
3270,Monitor,4,3267,13068,2024-04-29
3271,Monitor,4,1878,7512,2024-01-04
3272,Mouse,4,4801,19204,2023-11-20
3273,Mouse,1,4084,4084,2025-04-04
3274,Monitor,2,4701,9402,2024-11-04
3275,Impresora,1,2418,2418,2025-07-11
3276,Auriculares,2,162,324,2024-06-15
3277,Tablet,3,2871,8613,2024-10-02
3278,Monitor,3,3489,10467,2024-06-25
3279,Celular,1,3715,3715,2023-12-02
3280,Auriculares,4,737,2948,2024-08-17
3281,Mouse,1,662,662,2025-05-07
3282,Celular,4,3460,13840,2025-07-15
3283,Mouse,2,2568,5136,2025-04-29
3284,Mouse,4,3713,14852,2025-01-31
3285,Auriculares,4,389,1556,2025-04-21
3286,Mouse,2,3670,7340,2024-06-10
3287,Disco Duro,3,806,2418,2024-01-15
3288,Laptop,2,969,1938,2024-09-29
3289,Disco Duro,1,541,541,2023-08-24
3290,Laptop,1,2963,2963,2023-12-19
3291,Memoria USB,1,374,374,2025-04-19
3292,Memoria USB,1,2355,2355,2024-02-29
3293,Mouse,1,1502,1502,2023-08-25
3294,Tablet,3,1667,5001,2024-12-21
3295,Tablet,3,3065,9195,2025-05-06
3296,Laptop,4,4651,18604,2024-02-15
3297,Celular,1,2235,2235,2024-05-05
3298,Auriculares,2,4736,9472,2025-02-06
3299,Mouse,1,447,447,2024-12-11
3300,Auriculares,3,2557,7671,2024-09-23
3301,Disco Duro,1,564,564,2024-12-30
3302,Tablet,3,2784,8352,2024-03-29
3303,Impresora,4,4939,19756,2024-02-11
3304,Disco Duro,4,3785,15140,2024-09-15
3305,Disco Duro,4,678,2712,2025-01-05
3306,Laptop,3,2847,8541,2025-03-21
3307,Teclado,1,2078,2078,2024-05-08
3308,Disco Duro,1,3347,3347,2023-12-31
3309,Mouse,2,750,1500,2023-12-13
3310,Monitor,3,1852,5556,2025-08-14
3311,Monitor,2,428,856,2023-09-11
3312,Mouse,4,4199,16796,2024-03-24
3313,Teclado,1,3267,3267,2024-06-27
3314,Teclado,3,4822,14466,2024-04-29
3315,Laptop,2,153,306,2024-12-22
3316,Tablet,2,4903,9806,2024-09-07
3317,Auriculares,2,4979,9958,2024-10-04
3318,Teclado,1,686,686,2024-05-19
3319,Impresora,1,296,296,2024-10-02
3320,Laptop,1,3327,3327,2025-07-14
3321,Memoria USB,3,901,2703,2024-03-03
3322,Celular,1,2080,2080,2024-11-05
3323,Memoria USB,3,2102,6306,2024-06-30
3324,Laptop,2,1257,2514,2023-11-09
3325,Disco Duro,2,2472,4944,2024-02-18
3326,Auriculares,4,178,712,2025-06-27
3327,Celular,1,2616,2616,2025-08-05
3328,Memoria USB,2,3835,7670,2023-09-05
3329,Celular,1,4394,4394,2024-04-24
3330,Impresora,3,2546,7638,2023-09-05
3331,Impresora,2,130,260,2023-11-29
3332,Impresora,1,561,561,2023-09-24
3333,Laptop,2,1158,2316,2024-10-31
3334,Auriculares,2,3303,6606,2024-05-05
3335,Laptop,1,3630,3630,2023-09-25
3336,Monitor,2,4475,8950,2023-09-10
3337,Disco Duro,2,3577,7154,2025-06-16
3338,Disco Duro,2,2439,4878,2024-05-08
3339,Impresora,2,1776,3552,2025-06-28
3340,Monitor,3,3106,9318,2025-04-02
3341,Teclado,2,2326,4652,2024-10-11
3342,Teclado,4,995,3980,2024-01-06
3343,Impresora,2,742,1484,2024-08-15
3344,Memoria USB,1,2590,2590,2025-08-11
3345,Laptop,4,344,1376,2025-03-23
3346,Impresora,3,1549,4647,2023-12-16
3347,Tablet,4,1965,7860,2024-09-29
3348,Celular,4,4506,18024,2024-03-11
3349,Disco Duro,4,2450,9800,2024-09-01
3350,Teclado,1,4131,4131,2024-04-28
3351,Mouse,1,3530,3530,2024-11-10
3352,Teclado,1,865,865,2024-05-26
3353,Disco Duro,3,4984,14952,2023-12-12
3354,Celular,1,587,587,2024-12-07
3355,Disco Duro,1,3708,3708,2025-07-10
3356,Mouse,4,2199,8796,2024-09-17
3357,Impresora,1,2039,2039,2024-01-12
3358,Monitor,2,3339,6678,2023-09-23
3359,Mouse,1,2340,2340,2024-02-19
3360,Disco Duro,3,1666,4998,2025-03-23
3361,Disco Duro,3,4023,12069,2025-01-19
3362,Tablet,2,3929,7858,2024-05-17
3363,Tablet,3,3440,10320,2024-04-14
3364,Auriculares,3,2551,7653,2024-05-25
3365,Tablet,4,376,1504,2025-02-25
3366,Laptop,2,3101,6202,2025-05-16
3367,Monitor,4,2300,9200,2024-05-23
3368,Celular,4,4151,16604,2023-11-16
3369,Mouse,1,2480,2480,2023-10-24
3370,Disco Duro,2,2807,5614,2024-09-29
3371,Auriculares,1,4229,4229,2024-03-01
3372,Auriculares,1,1217,1217,2024-06-10
3373,Celular,4,1298,5192,2023-09-22
3374,Monitor,3,485,1455,2024-07-17
3375,Mouse,2,4020,8040,2025-06-10
3376,Teclado,3,3368,10104,2023-12-07
3377,Tablet,4,1507,6028,2025-05-05
3378,Impresora,4,4962,19848,2024-05-24
3379,Auriculares,4,4617,18468,2025-08-13
3380,Tablet,4,4556,18224,2025-06-03
3381,Tablet,4,345,1380,2025-04-11
3382,Laptop,4,1785,7140,2025-02-28
3383,Monitor,3,4182,12546,2023-11-12
3384,Impresora,1,323,323,2023-10-25
3385,Teclado,3,4599,13797,2025-03-11
3386,Disco Duro,2,1460,2920,2025-03-30
3387,Laptop,3,168,504,2023-12-29
3388,Tablet,4,3054,12216,2024-05-04
3389,Tablet,3,2651,7953,2024-04-09
3390,Memoria USB,1,115,115,2024-12-31
3391,Impresora,2,3475,6950,2024-01-06
3392,Impresora,3,4397,13191,2024-11-19
3393,Memoria USB,1,2389,2389,2024-08-11
3394,Impresora,3,3487,10461,2025-05-07
3395,Tablet,2,548,1096,2024-12-19
3396,Auriculares,3,2330,6990,2024-01-15
3397,Mouse,4,4695,18780,2023-09-24
3398,Tablet,3,1683,5049,2024-05-08
3399,Laptop,1,3384,3384,2023-11-17
3400,Monitor,3,2361,7083,2024-05-13
3401,Memoria USB,1,4925,4925,2025-02-14
3402,Teclado,2,712,1424,2024-09-17
3403,Disco Duro,3,4350,13050,2024-04-10
3404,Teclado,2,971,1942,2025-04-01
3405,Tablet,2,1380,2760,2024-11-11
3406,Laptop,3,558,1674,2023-12-29
3407,Tablet,1,839,839,2024-05-19
3408,Monitor,2,3182,6364,2023-11-19
3409,Auriculares,2,3945,7890,2024-11-30
3410,Disco Duro,3,291,873,2024-02-08
3411,Monitor,3,1048,3144,2023-12-28
3412,Memoria USB,3,3685,11055,2024-02-12
3413,Memoria USB,3,1262,3786,2023-09-17
3414,Tablet,3,1161,3483,2025-03-17
3415,Laptop,4,612,2448,2025-01-14
3416,Monitor,3,1625,4875,2024-12-22
3417,Celular,1,4230,4230,2025-03-23
3418,Laptop,2,3397,6794,2024-10-01
3419,Auriculares,1,4091,4091,2023-09-17
3420,Memoria USB,1,4322,4322,2023-11-13
3421,Tablet,4,3714,14856,2024-08-20
3422,Impresora,3,2370,7110,2024-08-23
3423,Memoria USB,2,4227,8454,2023-10-21
3424,Disco Duro,1,1460,1460,2025-02-23
3425,Mouse,3,3646,10938,2025-05-18
3426,Impresora,3,1902,5706,2024-06-09
3427,Tablet,4,3731,14924,2024-02-29
3428,Celular,4,204,816,2024-11-25
3429,Impresora,4,240,960,2025-06-16
3430,Disco Duro,2,3208,6416,2024-04-11
3431,Laptop,1,1113,1113,2024-12-08
3432,Celular,4,2965,11860,2024-09-30
3433,Memoria USB,4,2494,9976,2025-06-10
3434,Celular,4,2635,10540,2024-05-19
3435,Monitor,1,2032,2032,2024-01-03
3436,Disco Duro,1,2510,2510,2024-02-09
3437,Impresora,4,620,2480,2024-10-10
3438,Monitor,4,1180,4720,2023-09-19
3439,Celular,3,4619,13857,2024-01-05
3440,Monitor,4,4333,17332,2024-09-30
3441,Teclado,2,2755,5510,2025-01-08
3442,Disco Duro,2,2238,4476,2024-04-19
3443,Auriculares,4,4727,18908,2024-11-08
3444,Laptop,1,1172,1172,2024-10-29
3445,Celular,3,76,228,2024-04-06
3446,Disco Duro,1,1224,1224,2025-01-12
3447,Auriculares,4,4361,17444,2024-06-20
3448,Auriculares,2,163,326,2023-09-25
3449,Tablet,3,387,1161,2023-08-24
3450,Monitor,1,1502,1502,2024-08-18
3451,Auriculares,1,635,635,2024-03-04
3452,Teclado,4,3658,14632,2025-04-19
3453,Disco Duro,3,3348,10044,2024-06-25
3454,Mouse,2,3247,6494,2025-05-30
3455,Mouse,4,1608,6432,2025-08-07
3456,Celular,3,2509,7527,2024-04-28
3457,Memoria USB,1,3023,3023,2024-01-16
3458,Monitor,4,718,2872,2024-08-02
3459,Memoria USB,1,4991,4991,2024-08-04
3460,Auriculares,1,2843,2843,2024-05-02
3461,Disco Duro,4,964,3856,2024-09-24
3462,Celular,4,3901,15604,2024-07-21
3463,Impresora,4,942,3768,2024-02-14
3464,Auriculares,4,1766,7064,2023-12-25
3465,Monitor,4,4140,16560,2024-09-23
3466,Mouse,1,2873,2873,2023-12-31
3467,Tablet,2,1579,3158,2025-03-06
3468,Disco Duro,2,1103,2206,2025-04-18
3469,Laptop,4,3558,14232,2024-10-02
3470,Memoria USB,1,453,453,2024-07-21
3471,Celular,2,2946,5892,2023-09-11
3472,Memoria USB,2,1109,2218,2024-03-14
3473,Disco Duro,2,2977,5954,2025-04-16
3474,Memoria USB,1,2632,2632,2024-08-11
3475,Disco Duro,4,4211,16844,2024-02-11
3476,Memoria USB,4,3779,15116,2024-02-27
3477,Teclado,4,4283,17132,2023-08-24
3478,Impresora,3,2109,6327,2024-02-06
3479,Auriculares,3,1922,5766,2024-08-24
3480,Auriculares,3,2587,7761,2025-02-08
3481,Monitor,1,2018,2018,2025-03-24
3482,Laptop,2,3134,6268,2024-08-26
3483,Laptop,2,3014,6028,2025-07-28
3484,Monitor,1,2030,2030,2025-04-09
3485,Tablet,1,4864,4864,2024-11-01
3486,Auriculares,4,1911,7644,2024-03-16
3487,Tablet,4,850,3400,2023-10-10
3488,Disco Duro,3,68,204,2025-02-16
3489,Disco Duro,3,4230,12690,2025-07-04
3490,Mouse,1,1198,1198,2023-12-29
3491,Memoria USB,3,3053,9159,2024-11-11
3492,Laptop,2,90,180,2025-04-27
3493,Mouse,1,86,86,2023-09-26
3494,Impresora,1,1797,1797,2024-03-08
3495,Monitor,2,2248,4496,2023-11-07
3496,Monitor,4,1809,7236,2024-08-25
3497,Disco Duro,4,632,2528,2025-01-29
3498,Auriculares,2,1906,3812,2024-08-05
3499,Tablet,2,1642,3284,2025-01-09
3500,Laptop,3,716,2148,2025-05-26
3501,Mouse,1,1257,1257,2024-04-16
3502,Tablet,3,2426,7278,2024-05-28
3503,Mouse,2,268,536,2025-03-21
3504,Memoria USB,3,657,1971,2024-10-27
3505,Impresora,2,969,1938,2024-01-07
3506,Impresora,3,1924,5772,2024-05-17
3507,Tablet,3,3607,10821,2024-03-10
3508,Tablet,4,1131,4524,2024-01-11
3509,Tablet,2,195,390,2025-04-25
3510,Mouse,3,742,2226,2025-06-02
3511,Memoria USB,1,3862,3862,2025-07-02
3512,Teclado,3,3694,11082,2025-04-24
3513,Tablet,3,4886,14658,2024-08-11
3514,Auriculares,1,1967,1967,2025-03-22
3515,Laptop,2,722,1444,2024-07-16
3516,Laptop,4,2148,8592,2025-03-03
3517,Mouse,4,946,3784,2024-04-09
3518,Tablet,4,4253,17012,2024-06-25
3519,Disco Duro,1,3524,3524,2025-06-10
3520,Monitor,3,2537,7611,2025-08-10
3521,Teclado,2,2417,4834,2024-01-15
3522,Auriculares,3,1169,3507,2024-01-21
3523,Memoria USB,4,3400,13600,2024-01-09
3524,Disco Duro,3,1898,5694,2025-06-15
3525,Impresora,1,1273,1273,2023-09-12
3526,Disco Duro,1,1503,1503,2024-05-02
3527,Mouse,2,329,658,2023-10-25
3528,Teclado,2,3972,7944,2024-03-27
3529,Celular,4,3069,12276,2023-11-02
3530,Celular,2,1584,3168,2024-01-31
3531,Tablet,3,1520,4560,2023-12-30
3532,Tablet,1,4885,4885,2025-03-25
3533,Mouse,1,35,35,2024-04-03
3534,Memoria USB,1,625,625,2025-03-24
3535,Tablet,2,1401,2802,2024-11-18
3536,Monitor,1,4928,4928,2024-09-09
3537,Teclado,1,3403,3403,2023-12-07
3538,Mouse,1,914,914,2025-05-04
3539,Laptop,4,1587,6348,2023-12-03
3540,Impresora,4,433,1732,2024-01-10
3541,Mouse,2,4140,8280,2025-03-21
3542,Mouse,1,2024,2024,2024-01-03
3543,Celular,2,335,670,2024-03-08
3544,Auriculares,1,4686,4686,2025-01-13
3545,Memoria USB,1,4840,4840,2025-06-19
3546,Auriculares,1,3075,3075,2023-11-09
3547,Monitor,2,1869,3738,2024-12-16
3548,Laptop,2,1973,3946,2025-01-15
3549,Celular,1,408,408,2024-04-28
3550,Laptop,3,2789,8367,2025-04-12
3551,Monitor,2,4559,9118,2025-04-13
3552,Auriculares,4,3066,12264,2024-12-17
3553,Mouse,2,2435,4870,2024-02-10
3554,Tablet,1,2409,2409,2023-09-08
3555,Tablet,3,323,969,2024-06-11
3556,Disco Duro,1,783,783,2024-09-19
3557,Impresora,4,1993,7972,2025-01-01
3558,Memoria USB,2,835,1670,2024-03-28
3559,Monitor,2,897,1794,2024-04-12
3560,Impresora,1,4818,4818,2024-09-15
3561,Memoria USB,1,2346,2346,2024-04-26
3562,Impresora,4,2449,9796,2023-10-13
3563,Auriculares,3,2080,6240,2023-09-06
3564,Memoria USB,4,4418,17672,2024-07-11
3565,Auriculares,3,1599,4797,2024-11-05
3566,Mouse,2,4275,8550,2023-12-12
3567,Celular,3,2221,6663,2025-07-18
3568,Auriculares,3,3617,10851,2023-08-29
3569,Tablet,2,1223,2446,2025-03-07
3570,Impresora,2,2444,4888,2024-04-23
3571,Disco Duro,2,3895,7790,2024-11-12
3572,Teclado,4,2843,11372,2024-08-21
3573,Memoria USB,2,3305,6610,2024-08-23
3574,Monitor,1,2083,2083,2025-07-20
3575,Disco Duro,2,1999,3998,2024-06-04
3576,Tablet,2,4368,8736,2025-04-17
3577,Auriculares,2,3151,6302,2023-12-06
3578,Celular,3,3112,9336,2023-09-04
3579,Mouse,4,4846,19384,2024-01-15
3580,Teclado,2,3684,7368,2024-12-12
3581,Laptop,4,2356,9424,2025-05-14
3582,Disco Duro,1,3634,3634,2025-08-06
3583,Celular,1,517,517,2025-06-05
3584,Laptop,2,3837,7674,2023-12-15
3585,Teclado,1,4663,4663,2025-01-12
3586,Monitor,4,151,604,2024-01-21
3587,Monitor,3,877,2631,2023-10-18
3588,Impresora,2,540,1080,2024-09-07
3589,Teclado,1,49,49,2024-01-26
3590,Teclado,4,3416,13664,2024-01-02
3591,Laptop,4,4624,18496,2024-02-01
3592,Celular,1,1280,1280,2024-05-23
3593,Memoria USB,4,1578,6312,2025-07-17
3594,Laptop,4,35,140,2023-11-07
3595,Mouse,2,3625,7250,2023-10-05
3596,Monitor,4,1627,6508,2025-08-09
3597,Monitor,1,3537,3537,2025-02-22
3598,Impresora,2,2036,4072,2024-07-05
3599,Mouse,1,3594,3594,2025-02-06
3600,Monitor,3,1763,5289,2025-03-29
3601,Laptop,1,3811,3811,2024-01-23
3602,Mouse,1,3654,3654,2024-04-15
3603,Laptop,2,1108,2216,2025-01-20
3604,Memoria USB,4,1381,5524,2024-03-30
3605,Memoria USB,1,3392,3392,2024-06-27
3606,Monitor,2,4493,8986,2025-04-11
3607,Monitor,3,495,1485,2024-02-15
3608,Celular,2,1309,2618,2024-03-29
3609,Memoria USB,2,348,696,2023-09-29
3610,Disco Duro,4,4064,16256,2025-06-06
3611,Disco Duro,1,1859,1859,2024-10-26
3612,Impresora,3,1206,3618,2024-03-12
3613,Memoria USB,2,4553,9106,2024-11-12
3614,Laptop,1,3434,3434,2024-12-29
3615,Laptop,1,3556,3556,2025-07-06
3616,Tablet,2,1793,3586,2023-12-25
3617,Mouse,1,2083,2083,2023-10-26
3618,Auriculares,2,1864,3728,2024-04-22
3619,Disco Duro,2,4983,9966,2025-01-30
3620,Monitor,2,2578,5156,2024-04-04
3621,Impresora,3,1282,3846,2024-11-29
3622,Auriculares,2,3311,6622,2025-05-26
3623,Teclado,4,1038,4152,2025-07-29
3624,Impresora,1,1809,1809,2024-06-10
3625,Teclado,3,3544,10632,2025-08-12
3626,Memoria USB,1,3524,3524,2024-09-06
3627,Teclado,3,826,2478,2025-05-08
3628,Teclado,4,2686,10744,2024-02-04
3629,Celular,3,424,1272,2025-07-25
3630,Celular,3,613,1839,2024-03-27
3631,Celular,3,3969,11907,2024-05-23
3632,Memoria USB,1,4127,4127,2023-10-13
3633,Auriculares,2,3300,6600,2024-08-30
3634,Impresora,1,2232,2232,2025-06-22
3635,Impresora,2,1562,3124,2024-08-19
3636,Monitor,1,633,633,2025-03-11
3637,Celular,4,888,3552,2023-09-05
3638,Memoria USB,4,831,3324,2024-07-27
3639,Monitor,3,1842,5526,2025-04-15
3640,Mouse,4,4882,19528,2025-02-11
3641,Monitor,3,4197,12591,2023-11-19
3642,Auriculares,2,1764,3528,2023-10-02
3643,Disco Duro,4,2276,9104,2024-06-21
3644,Teclado,2,4062,8124,2024-05-16
3645,Celular,1,3687,3687,2024-01-07
3646,Disco Duro,2,541,1082,2023-08-28
3647,Monitor,1,1545,1545,2024-04-20
3648,Memoria USB,2,1489,2978,2024-01-31
3649,Teclado,2,2695,5390,2025-07-14
3650,Impresora,4,1533,6132,2025-01-21
3651,Laptop,2,4896,9792,2024-09-26
3652,Teclado,4,1471,5884,2024-01-25
3653,Auriculares,4,4674,18696,2023-11-15
3654,Auriculares,3,3450,10350,2025-08-03
3655,Monitor,3,3027,9081,2023-09-01
3656,Mouse,1,3144,3144,2024-01-07
3657,Auriculares,2,1773,3546,2025-08-04
3658,Auriculares,1,4975,4975,2024-01-25
3659,Memoria USB,2,1632,3264,2024-10-03
3660,Monitor,3,3295,9885,2024-04-03
3661,Teclado,3,575,1725,2025-03-24
3662,Mouse,2,4271,8542,2024-02-22
3663,Disco Duro,2,2069,4138,2024-03-04
3664,Laptop,3,844,2532,2025-02-26
3665,Celular,3,2869,8607,2024-09-21
3666,Impresora,1,3050,3050,2025-06-15
3667,Auriculares,3,1101,3303,2025-04-09
3668,Monitor,2,3345,6690,2024-01-03
3669,Celular,1,512,512,2024-06-26
3670,Impresora,2,4784,9568,2025-02-14
3671,Impresora,4,94,376,2023-08-31
3672,Disco Duro,1,3011,3011,2024-02-08
3673,Disco Duro,2,3380,6760,2024-06-07
3674,Disco Duro,3,390,1170,2024-02-06
3675,Tablet,4,4702,18808,2024-07-31
3676,Tablet,2,348,696,2024-12-31
3677,Impresora,1,4705,4705,2024-01-14
3678,Disco Duro,2,1810,3620,2024-10-08
3679,Memoria USB,4,796,3184,2025-04-01
3680,Auriculares,1,2042,2042,2025-07-11
3681,Celular,4,4694,18776,2024-11-21
3682,Celular,2,4336,8672,2025-07-23
3683,Tablet,3,1207,3621,2024-06-19
3684,Impresora,3,1523,4569,2023-10-07
3685,Monitor,2,3311,6622,2023-09-08
3686,Teclado,2,3345,6690,2025-03-22
3687,Teclado,2,207,414,2024-08-16
3688,Tablet,1,1234,1234,2024-05-09
3689,Monitor,4,3306,13224,2023-12-23
3690,Tablet,4,3466,13864,2024-04-09
3691,Teclado,4,1129,4516,2025-05-20
3692,Monitor,2,2541,5082,2023-12-12
3693,Disco Duro,4,4959,19836,2025-04-06
3694,Impresora,2,3899,7798,2024-04-24
3695,Celular,1,550,550,2024-09-16
3696,Memoria USB,3,1090,3270,2024-09-17
3697,Mouse,2,3156,6312,2024-07-15
3698,Impresora,2,982,1964,2024-03-24
3699,Disco Duro,3,1425,4275,2024-08-23
3700,Teclado,3,3157,9471,2023-11-12
3701,Disco Duro,1,536,536,2023-11-06
3702,Tablet,4,3184,12736,2025-01-30
3703,Monitor,2,1511,3022,2025-01-06
3704,Celular,4,3709,14836,2024-12-13
3705,Auriculares,2,4248,8496,2024-08-28
3706,Tablet,1,4429,4429,2024-05-13
3707,Impresora,3,610,1830,2024-05-12
3708,Tablet,1,1563,1563,2023-12-10
3709,Impresora,3,3076,9228,2024-06-24
3710,Auriculares,4,2226,8904,2024-03-09
3711,Laptop,4,3359,13436,2024-04-04
3712,Celular,1,2728,2728,2024-02-23
3713,Memoria USB,3,4049,12147,2023-09-22
3714,Memoria USB,1,767,767,2025-04-27
3715,Mouse,3,820,2460,2023-11-29
3716,Disco Duro,3,1517,4551,2024-07-26
3717,Laptop,4,1399,5596,2024-05-14
3718,Memoria USB,4,699,2796,2025-06-04
3719,Tablet,3,3790,11370,2024-08-06
3720,Disco Duro,3,3362,10086,2025-08-19
3721,Laptop,3,916,2748,2025-02-16
3722,Monitor,4,1566,6264,2024-11-21
3723,Monitor,4,3146,12584,2023-11-18
3724,Disco Duro,2,703,1406,2023-10-24
3725,Impresora,3,1315,3945,2024-09-12
3726,Impresora,2,1405,2810,2024-11-23
3727,Tablet,3,962,2886,2025-03-30
3728,Laptop,4,3300,13200,2025-05-19
3729,Laptop,2,1053,2106,2024-05-17
3730,Disco Duro,2,2806,5612,2025-05-16
